lender_cert,lender_name,borrower_cert,borrower_name,lending_amount,relationship_type,start_date,is_synthetic
8011,Savings Bank of Mendocino County,19123,First Western Bank & Trust,28038.219150210385,interbank_loan,2025-04-21 17:04:10.566745,True
8011,Savings Bank of Mendocino County,31840,Financial Federal Bank,81122.13269611017,interbank_loan,2025-09-20 17:04:10.566774,True
8011,Savings Bank of Mendocino County,28778,Somerset Regal Bank,41747.865961738535,interbank_loan,2023-04-30 17:04:10.566802,True
8011,Savings Bank of Mendocino County,25178,"Bank of America California, National Association",650247.0436437123,interbank_loan,2023-01-19 17:04:10.566833,True
90206,Greenfield Savings Bank,10988,Stearns Bank National Association,72428.58695481469,interbank_loan,2025-08-21 17:04:10.566918,True
90206,Greenfield Savings Bank,7542,Ameriserv Financial Bank,102445.63793699078,interbank_loan,2024-08-07 17:04:10.566946,True
90206,Greenfield Savings Bank,14650,Hills Bank and Trust Company,342039.01902841136,interbank_loan,2024-07-20 17:04:10.566976,True
23472,"The Bank of New York Mellon Trust Company, National Association",27619,Piedmont Federal Savings Bank,79868.1281483108,interbank_loan,2022-11-14 17:04:10.567061,True
23472,"The Bank of New York Mellon Trust Company, National Association",6861,SKYLINE NATIONAL BANK,121588.35409800934,interbank_loan,2025-01-24 17:04:10.567088,True
23472,"The Bank of New York Mellon Trust Company, National Association",14587,University Bank,33978.145052755426,interbank_loan,2025-07-10 17:04:10.567116,True
14851,Citizens Bank,90140,Adams Community Bank,63668.458039343845,interbank_loan,2023-07-21 17:04:10.567201,True
14851,Citizens Bank,18190,Union Savings Bank,215298.94088235864,interbank_loan,2025-01-11 17:04:10.567230,True
14851,Citizens Bank,58483,Pegasus Bank,20451.091497703772,interbank_loan,2023-02-09 17:04:10.567258,True
14851,Citizens Bank,23286,Fall River Five Cents Savings Bank,166069.06668445183,interbank_loan,2023-04-28 17:04:10.567285,True
9176,Apex Bank,34966,First Capital Bank,12053.724882763981,interbank_loan,2023-01-14 17:04:10.567370,True
9176,Apex Bank,13109,Jackson County Bank,93816.55473046977,interbank_loan,2025-08-08 17:04:10.567399,True
9176,Apex Bank,58504,Old Dominion National Bank,56839.059626759656,interbank_loan,2023-04-19 17:04:10.567427,True
90297,Webster Five Cents Savings Bank,1552,CBI Bank & Trust,56820.8822738175,interbank_loan,2023-02-01 17:04:10.567513,True
90297,Webster Five Cents Savings Bank,34998,First IC Bank,31346.564314553798,interbank_loan,2023-07-01 17:04:10.567542,True
90297,Webster Five Cents Savings Bank,3066,First Financial Bank,747381.9280022724,interbank_loan,2024-04-19 17:04:10.567570,True
90297,Webster Five Cents Savings Bank,18129,BankNewport,193626.03450654194,interbank_loan,2023-03-22 17:04:10.567598,True
90297,Webster Five Cents Savings Bank,26395,MutualOne Bank,20592.927483272495,interbank_loan,2023-10-26 17:04:10.567626,True
11935,First Texas Bank,12299,"SouthStar Bank, S.S.B.",88783.26960116079,interbank_loan,2024-02-23 17:04:10.567711,True
11935,First Texas Bank,21292,PeoplesSouth Bank,30675.56635696135,interbank_loan,2022-11-18 17:04:10.567739,True
90190,Martha's Vineyard Bank,20099,Texas Exchange Bank,144472.05269433654,interbank_loan,2023-07-05 17:04:10.567823,True
90190,Martha's Vineyard Bank,16501,"First Bankers Trust Company, National Association",23977.818337273395,interbank_loan,2024-06-24 17:04:10.567852,True
90190,Martha's Vineyard Bank,58060,First General Bank,40623.45443639766,interbank_loan,2023-07-03 17:04:10.567880,True
90190,Martha's Vineyard Bank,57497,Pathfinder Bank,127357.31488745441,interbank_loan,2024-09-04 17:04:10.567908,True
18489,Adams Bank & Trust,3775,"CNB Bank and Trust, N.A.",128435.41778452082,interbank_loan,2022-12-15 17:04:10.567991,True
8668,Farmers & Merchants Bank,5033,The Dart Bank,114876.03041222999,interbank_loan,2025-02-18 17:04:10.568076,True
8668,Farmers & Merchants Bank,35518,The Federal Savings Bank,37631.382194842976,interbank_loan,2024-03-13 17:04:10.568105,True
1068,Cass Commercial Bank,19213,Security National Bank of Omaha,55733.85537094965,interbank_loan,2025-01-13 17:04:10.568190,True
1068,Cass Commercial Bank,58,United Bank,65539.2777460767,interbank_loan,2025-09-10 17:04:10.568219,True
1068,Cass Commercial Bank,18569,Peoples State Bank,146030.47881571556,interbank_loan,2025-09-10 17:04:10.568247,True
1068,Cass Commercial Bank,17735,City National Bank of West Virginia,487725.2383729065,interbank_loan,2023-10-19 17:04:10.568275,True
1068,Cass Commercial Bank,19371,Relyance Bank,113969.85401262302,interbank_loan,2023-03-02 17:04:10.568303,True
1068,Cass Commercial Bank,58647,First Foundation Bank,174253.54276253033,interbank_loan,2025-03-02 17:04:10.568331,True
1673,1st Financial Bank USA,10308,The Bank of Fayette County,24690.90190116359,interbank_loan,2023-09-20 17:04:10.568415,True
1673,1st Financial Bank USA,228,American State Bank,29225.416928827817,interbank_loan,2023-02-22 17:04:10.568443,True
1673,1st Financial Bank USA,34207,Great Plains National Bank,162015.47835838626,interbank_loan,2023-04-16 17:04:10.568472,True
1673,1st Financial Bank USA,58534,Solera National Bank,99972.17681092532,interbank_loan,2022-12-23 17:04:10.568500,True
1673,1st Financial Bank USA,4147,Bank 7,79947.37245491009,interbank_loan,2025-06-15 17:04:10.568528,True
23998,State Bank of India (California),29961,First Savings Bank,33176.26713387856,interbank_loan,2023-04-01 17:04:10.568613,True
4702,Central National Bank,7542,Ameriserv Financial Bank,85991.70788204008,interbank_loan,2024-10-08 17:04:10.568698,True
4702,Central National Bank,57701,"Beverly Bank & Trust Company, National Association",85489.82527498649,interbank_loan,2025-09-16 17:04:10.568727,True
4702,Central National Bank,58255,River Bank & Trust,84987.38844851946,interbank_loan,2025-10-01 17:04:10.568755,True
4702,Central National Bank,57417,Commercial Bank of California,212895.70713966084,interbank_loan,2023-08-25 17:04:10.568784,True
4702,Central National Bank,25620,"Credit One Bank, National Association",22662.70064302287,interbank_loan,2023-01-29 17:04:10.568811,True
34319,Southwestern National Bank,17470,First Bank Chicago,161629.3439811949,interbank_loan,2024-01-11 17:04:10.568897,True
34319,Southwestern National Bank,22451,Volunteer Bank,31671.108667938515,interbank_loan,2023-08-15 17:04:10.568925,True
34319,Southwestern National Bank,57825,Truxton Trust Company,76511.46955530111,interbank_loan,2025-02-11 17:04:10.568953,True
34319,Southwestern National Bank,14899,Blue Sky Bank,24285.979308460715,interbank_loan,2023-03-04 17:04:10.568981,True
34319,Southwestern National Bank,57184,The Freedom Bank of Virginia,67605.68337306067,interbank_loan,2023-04-27 17:04:10.569009,True
14578,Farmers State Bank,13055,Citizens Bank,66952.38536000998,interbank_loan,2025-01-13 17:04:10.569093,True
14578,Farmers State Bank,17211,The Citizens Bank,66310.96049102313,interbank_loan,2025-01-08 17:04:10.569121,True
14578,Farmers State Bank,58018,St. Louis Bank,13331.394593572613,interbank_loan,2025-08-09 17:04:10.569150,True
14578,Farmers State Bank,57903,Poppy Bank,419309.3881474922,interbank_loan,2024-06-22 17:04:10.569178,True
14578,Farmers State Bank,32779,Bank of Marin,293072.8617429784,interbank_loan,2025-07-07 17:04:10.569206,True
58281,American Riviera Bank,3182,MapleMark Bank,45068.47151321774,interbank_loan,2023-10-27 17:04:10.569291,True
58281,American Riviera Bank,25738,Sovereign Bank,48088.865681539566,interbank_loan,2024-10-01 17:04:10.569319,True
25738,Sovereign Bank,90297,Webster Five Cents Savings Bank,37391.21645936792,interbank_loan,2023-09-06 17:04:10.569403,True
25738,Sovereign Bank,57701,"Beverly Bank & Trust Company, National Association",226223.454122873,interbank_loan,2022-12-10 17:04:10.569431,True
25738,Sovereign Bank,58088,SouthPoint Bank,136575.1592328259,interbank_loan,2025-08-01 17:04:10.569459,True
25738,Sovereign Bank,13622,Dayspring Bank,106289.9835433921,interbank_loan,2025-01-03 17:04:10.569487,True
25738,Sovereign Bank,1402,Citizens Alliance Bank,87455.55053445959,interbank_loan,2024-04-02 17:04:10.569515,True
57710,Greene County Commercial Bank,58696,FVCbank,100935.7285311643,interbank_loan,2024-11-02 17:04:10.569600,True
57710,Greene County Commercial Bank,2138,Queensborough National Bank & Trust Company,132400.35045265028,interbank_loan,2024-12-01 17:04:10.569628,True
57710,Greene County Commercial Bank,58095,Idaho First Bank,16113.185444153569,interbank_loan,2023-01-10 17:04:10.569656,True
57710,Greene County Commercial Bank,27872,Pioneer Bank,74966.61878742157,interbank_loan,2024-07-16 17:04:10.569684,True
57710,Greene County Commercial Bank,58479,Bank of Central Florida,113481.42998130432,interbank_loan,2024-05-03 17:04:10.569712,True
20484,Benchmark Community Bank,90190,Martha's Vineyard Bank,100104.64505245863,interbank_loan,2025-08-02 17:04:10.569798,True
15032,First State Bank,34211,Platte Valley Bank,15205.308230345028,interbank_loan,2024-01-18 17:04:10.569883,True
15032,First State Bank,22876,Southwest Missouri Bank,57748.25804628259,interbank_loan,2023-11-06 17:04:10.569911,True
15032,First State Bank,14863,LINKBANK,147759.1532903098,interbank_loan,2024-03-19 17:04:10.569939,True
15728,"Dakota Community Bank & Trust, National Association",26517,Cape & Coast Bank,72569.78893230564,interbank_loan,2024-04-21 17:04:10.570023,True
15728,"Dakota Community Bank & Trust, National Association",14899,Blue Sky Bank,21349.748439281964,interbank_loan,2023-09-07 17:04:10.570051,True
22396,Central National Bank,33111,Colorado Federal Savings Bank,93207.06517683565,interbank_loan,2025-07-20 17:04:10.570135,True
27619,Piedmont Federal Savings Bank,4702,Central National Bank,81708.2563255827,interbank_loan,2024-11-20 17:04:10.570231,True
27619,Piedmont Federal Savings Bank,7526,The Honesdale National Bank,15327.466799121197,interbank_loan,2025-07-13 17:04:10.570259,True
27619,Piedmont Federal Savings Bank,5854,"South Central Bank,  Inc.",144807.77108657832,interbank_loan,2024-02-13 17:04:10.570288,True
27619,Piedmont Federal Savings Bank,29147,NorthEast Community Bank,193287.4636538524,interbank_loan,2025-01-10 17:04:10.570316,True
27619,Piedmont Federal Savings Bank,58088,SouthPoint Bank,152574.21959298218,interbank_loan,2025-01-14 17:04:10.570344,True
27619,Piedmont Federal Savings Bank,31945,TrustCo Bank,165102.2612770391,interbank_loan,2024-05-23 17:04:10.570371,True
27619,Piedmont Federal Savings Bank,8432,One Bank of Tennessee,140378.96267778153,interbank_loan,2023-02-23 17:04:10.570399,True
6861,SKYLINE NATIONAL BANK,4062,"The First National Bank and Trust Co., Chickasha, Oklahoma",88375.07781401569,interbank_loan,2024-02-29 17:04:10.570485,True
6861,SKYLINE NATIONAL BANK,16265,Peoples Bank,97332.74774342893,interbank_loan,2025-06-14 17:04:10.570513,True
6861,SKYLINE NATIONAL BANK,57176,Commerce West Bank,18874.974949254243,interbank_loan,2025-06-03 17:04:10.570541,True
6861,SKYLINE NATIONAL BANK,15912,Ives Bank,52464.15864304369,interbank_loan,2025-08-14 17:04:10.570569,True
26333,Genesee Regional Bank,4705,Security Bank of Kansas City,334577.8643326933,interbank_loan,2025-08-17 17:04:10.570655,True
26333,Genesee Regional Bank,17658,Norway Savings Bank,27695.564081215576,interbank_loan,2024-03-24 17:04:10.570684,True
14073,County National Bank,11670,Central Bank Illinois,87474.42696635112,interbank_loan,2023-04-11 17:04:10.570769,True
14073,County National Bank,58060,First General Bank,57474.160066799974,interbank_loan,2023-06-07 17:04:10.570797,True
1978,The Yellowstone Bank,1874,Bank of Labor,81208.17891116442,interbank_loan,2025-02-01 17:04:10.570881,True
1978,The Yellowstone Bank,8255,Montgomery Bank,86038.58707174964,interbank_loan,2024-10-18 17:04:10.570909,True
25258,"Intercredit Bank, National Association",14587,University Bank,89363.21956143703,interbank_loan,2023-11-02 17:04:10.570996,True
25258,"Intercredit Bank, National Association",58864,Coastal Carolina National Bank,82701.84832469164,interbank_loan,2024-10-28 17:04:10.571025,True
25258,"Intercredit Bank, National Association",1678,Plains Commerce Bank,123782.97220789331,interbank_loan,2025-09-07 17:04:10.571053,True
16032,Rhinebeck Bank,24540,Bank of New England,103935.07187527092,interbank_loan,2023-12-09 17:04:10.571137,True
16032,Rhinebeck Bank,20130,BankFirst,48013.88381836954,interbank_loan,2024-02-24 17:04:10.571165,True
16032,Rhinebeck Bank,22308,West Michigan Community Bank,46426.44802628663,interbank_loan,2023-06-07 17:04:10.571193,True
16032,Rhinebeck Bank,23041,Bank of the Pacific,31291.310454625236,interbank_loan,2025-06-01 17:04:10.571221,True
2232,Pinnacle Bank - Wyoming,26299,Pacific National Bank,76755.36101101185,interbank_loan,2023-01-20 17:04:10.571305,True
2232,Pinnacle Bank - Wyoming,22334,One Community Bank,75243.26925473557,interbank_loan,2024-08-07 17:04:10.571334,True
2232,Pinnacle Bank - Wyoming,9678,Edmonton State Bank,89160.0723255531,interbank_loan,2024-04-17 17:04:10.571361,True
2232,Pinnacle Bank - Wyoming,15399,RCB Bank,107202.77279189888,interbank_loan,2023-10-03 17:04:10.571389,True
29613,Rosedale Bank,11236,Horicon Bank,133292.36863795985,interbank_loan,2024-06-03 17:04:10.571473,True
29613,Rosedale Bank,28788,Sturdy Savings Bank,43314.32237976717,interbank_loan,2024-11-03 17:04:10.571502,True
34401,Fortis Bank,33935,"Wintrust Bank, National Association",660258.2606157043,interbank_loan,2023-01-31 17:04:10.571587,True
34401,Fortis Bank,29708,"North American Savings Bank, F.S.B.",167983.08099488553,interbank_loan,2023-06-04 17:04:10.571616,True
34401,Fortis Bank,1435,Exchange Bank,44920.146511001265,interbank_loan,2023-02-23 17:04:10.571643,True
19215,Benchmark Bank,24387,"Industrial and Commercial Bank of China USA, National Association",31854.39534359582,interbank_loan,2024-05-12 17:04:10.571729,True
19215,Benchmark Bank,3869,Anstaff Bank,96167.26552753928,interbank_loan,2024-01-13 17:04:10.571756,True
19215,Benchmark Bank,14140,Northfield Savings Bank,84867.68553367244,interbank_loan,2023-03-26 17:04:10.571784,True
12299,"SouthStar Bank, S.S.B.",31840,Financial Federal Bank,55261.705443272425,interbank_loan,2024-04-06 17:04:10.571870,True
12299,"SouthStar Bank, S.S.B.",12874,Katahdin Trust Company,22093.772551014416,interbank_loan,2024-04-22 17:04:10.571899,True
12299,"SouthStar Bank, S.S.B.",16418,BankSouth,106387.10415467323,interbank_loan,2022-11-22 17:04:10.571926,True
12299,"SouthStar Bank, S.S.B.",15545,Frontier Bank,73013.7907801664,interbank_loan,2023-10-07 17:04:10.571954,True
8892,SULLIVAN BANK,21714,Premier Bank,40129.727085707695,interbank_loan,2025-03-19 17:04:10.572039,True
903,Amalgamated Bank of Chicago,9325,Jonesboro State Bank,57432.14760322662,interbank_loan,2025-07-01 17:04:10.572124,True
903,Amalgamated Bank of Chicago,9437,First State Bank,69297.9873411346,interbank_loan,2022-11-23 17:04:10.572152,True
903,Amalgamated Bank of Chicago,32912,Whitaker Bank,146173.00720264655,interbank_loan,2023-02-27 17:04:10.572180,True
17612,Central Bank,19850,West Gate Bank,116100.56578916479,interbank_loan,2023-07-02 17:04:10.572264,True
17612,Central Bank,6636,THE VINTON COUNTY NATIONAL BANK,15277.772903877669,interbank_loan,2025-08-09 17:04:10.572292,True
17612,Central Bank,20624,Byline Bank,914750.5383232179,interbank_loan,2023-01-25 17:04:10.572321,True
17612,Central Bank,11507,The Fidelity Bank,342605.5674988021,interbank_loan,2024-05-08 17:04:10.572349,True
17612,Central Bank,1874,Bank of Labor,72521.64744038823,interbank_loan,2025-01-02 17:04:10.572377,True
17612,Central Bank,90183,Middlesex Savings Bank,428165.35017779615,interbank_loan,2024-11-15 17:04:10.572406,True
17612,Central Bank,58864,Coastal Carolina National Bank,112618.95999120579,interbank_loan,2023-05-05 17:04:10.572434,True
34998,First IC Bank,34978,Synergy Bank,119522.75505785545,interbank_loan,2024-11-14 17:04:10.572519,True
1678,Plains Commerce Bank,4009,"BankWest, Inc.",127421.11925123571,interbank_loan,2024-09-09 17:04:10.572604,True
1678,Plains Commerce Bank,686,Journey Bank,83583.58316460378,interbank_loan,2024-11-06 17:04:10.572633,True
28316,FIDELITY BANK,33005,FCB Banks,258889.74732867666,interbank_loan,2024-11-30 17:04:10.572718,True
28316,FIDELITY BANK,20954,Citizens National Bank,167479.4312088348,interbank_loan,2023-07-13 17:04:10.572746,True
28316,FIDELITY BANK,1978,The Yellowstone Bank,126993.55331515112,interbank_loan,2023-12-11 17:04:10.572774,True
28316,FIDELITY BANK,57184,The Freedom Bank of Virginia,39445.03679706683,interbank_loan,2024-09-25 17:04:10.572802,True
28316,FIDELITY BANK,15572,First National Bank of Pulaski,95124.99554236014,interbank_loan,2024-06-09 17:04:10.572830,True
57706,Summit Bank,90140,Adams Community Bank,41758.091135118586,interbank_loan,2022-12-16 17:04:10.572915,True
