ZIP,ROA,DEPDOM,DATEUPDT,ROE,STNAME,ASSET,OFFICES,NETINC,DEP,NAME,CITY,CERT,STALP,ID,COLLECTION_DATE
10533,-1.3587525357671624,75997.0,08/31/2022,-11.39,New York,86644.0,1.0,-595.0,75997.0,Sunnyside Federal Savings and Loan Association of Irvington,Irvington,28805,NY,28805,2025-11-07 16:16:27.388590
51248,1.0393322795011517,65109.0,07/15/2024,11.11,Iowa,86458.0,1.0,446.0,65109.0,Sanborn Savings Bank,Sanborn,11352,IA,11352,2025-11-07 16:16:27.388590
24963,1.2133468149646105,76224.0,01/10/2024,10.75,West Virginia,86371.0,2.0,518.0,76224.0,The First National Bank of Peterstown,Peterstown,6787,WV,6787,2025-11-07 16:16:27.388590
51649,-0.060418982404907874,80144.0,07/15/2024,-0.89,Iowa,86244.0,4.0,-26.0,80144.0,Tri-Valley Bank,Randolph,12417,IA,12417,2025-11-07 16:16:27.388590
61422,1.437560885706011,78676.0,08/31/2022,18.16,Illinois,86133.0,2.0,637.0,78676.0,Farmers and Merchants State Bank of Bushnell,Bushnell,11324,IL,11324,2025-11-07 16:16:27.388590
68057,2.6642461115745055,72709.0,07/15/2024,17.52,Nebraska,86094.0,1.0,1086.0,72709.0,Scribner Bank,Scribner,14026,NE,14026,2025-11-07 16:16:27.388590
39840,-0.06613681197760471,85449.0,08/31/2022,0.0,Georgia,85976.0,2.0,-29.0,85449.0,First State Bank of Randolph County,Cuthbert,2157,GA,2157,2025-11-07 16:16:27.388590
51360,0.7383421221814223,79187.0,07/15/2024,10.41,Iowa,85962.0,2.0,312.0,79187.0,The State Bank,Spirit Lake,13715,IA,13715,2025-11-07 16:16:27.388590
55359,0.2802911658504271,75863.0,08/31/2022,2.83,Minnesota,85865.0,1.0,122.0,75863.0,Bank of Maple Plain,Maple Plain,9332,MN,9332,2025-11-07 16:16:27.388590
59722,2.5115896954404087,77437.0,08/31/2022,25.81,Montana,85817.0,1.0,1070.0,77437.0,First Security Bank of Deer Lodge,Deer Lodge,20657,MT,20657,2025-11-07 16:16:27.388590
73742,0.8598939703628001,79054.0,08/31/2022,10.87,Oklahoma,85810.0,3.0,359.0,79054.0,Community State Bank,Hennessey,27201,OK,27201,2025-11-07 16:16:27.388590
41701,0.17740981667652275,59458.0,08/31/2022,0.86,Kentucky,85799.0,1.0,77.0,59458.0,First Federal Savings and Loan Association,Hazard,31197,KY,31197,2025-11-07 16:16:27.388590
79245,1.4527200808840486,62582.0,08/31/2022,8.03,Texas,85752.0,2.0,546.0,62582.0,First Bank and Trust of Memphis,Memphis,3335,TX,3335,2025-11-07 16:16:27.388590
79546,0.7497941959551162,81602.0,08/31/2022,23.18,Texas,85532.0,1.0,337.0,81602.0,First National Bank,Rotan,34455,TX,34455,2025-11-07 16:16:27.388590
51546,1.2453042151515996,77543.0,07/15/2024,14.2,Iowa,85504.0,2.0,521.0,77543.0,Logan State Bank,Logan,4476,IA,4476,2025-11-07 16:16:27.388590
35801,-1.4939930786761324,60654.0,02/01/2024,-4.35,Alabama,85457.0,1.0,-531.0,60654.0,Nova Bank,Huntsville,59326,AL,59326,2025-11-07 16:16:27.388590
33873,1.9080832366745273,74575.0,08/31/2022,18.68,Florida,85353.0,1.0,828.0,74575.0,First National Bank of Wauchula,Wauchula,18136,FL,18136,2025-11-07 16:16:27.388590
02140,1.0109139058145389,59078.0,11/18/2024,3.5,Massachusetts,85196.0,1.0,425.0,59078.0,North Cambridge Co-operative Bank,Cambridge,26567,MA,26567,2025-11-07 16:16:27.388590
67022,0.9659919500670827,78080.0,08/31/2022,12.49,Kansas,85187.0,2.0,414.0,78080.0,"The Stock Exchange Bank, Caldwell, Kansas",Caldwell,15784,KS,15784,2025-11-07 16:16:27.388590
76877,0.6330519768991559,75876.0,08/31/2022,5.97,Texas,85095.0,1.0,266.0,75876.0,The City National Bank of San Saba,San Saba,5518,TX,5518,2025-11-07 16:16:27.388590
98004,0.10646897612334627,65170.0,01/26/2023,1.16,Washington,85065.0,3.0,45.0,65170.0,Portage Bank,Bellevue,8197,WA,8197,2025-11-07 16:16:27.388590
62966,0.04940478991201242,78727.0,08/31/2022,0.72,Illinois,85028.0,1.0,21.0,78727.0,The First Bank and Trust Company of Murphysboro,Murphysboro,3818,IL,3818,2025-11-07 16:16:27.388590
55066,-0.045905547322981764,82638.0,07/12/2024,-2.56,Minnesota,84969.0,3.0,-19.0,82638.0,The First State Bank of Red Wing,Red Wing,8191,MN,8191,2025-11-07 16:16:27.388590
54880,0.607471197486326,68168.0,08/31/2022,3.27,Wisconsin,84749.0,1.0,261.0,68168.0,Superior Savings Bank,Superior,28790,WI,28790,2025-11-07 16:16:27.388590
56727,1.3674124537456809,77921.0,07/15/2024,18.61,Minnesota,84673.0,2.0,558.0,77921.0,American State Bank of Grygla,Grygla,22263,MN,22263,2025-11-07 16:16:27.388590
68370,0.9600306443696955,65343.0,07/15/2024,10.06,Nebraska,84651.0,2.0,401.0,65343.0,Thayer County Bank,Hebron,11475,NE,11475,2025-11-07 16:16:27.388590
71653,1.7680423380876664,66834.0,08/31/2022,12.35,Arkansas,84489.0,2.0,745.0,66834.0,Bank of Lake Village,Lake Village,15547,AR,15547,2025-11-07 16:16:27.388590
55354,0.639310200686029,77638.0,08/31/2022,8.37,Minnesota,84456.0,2.0,260.0,77638.0,First Community Bank,Lester Prairie,8535,MN,8535,2025-11-07 16:16:27.388590
66968,1.7828624078624078,53730.0,08/31/2022,7.28,Kansas,84454.0,1.0,774.0,53730.0,FNB Washington,Washington,4792,KS,4792,2025-11-07 16:16:27.388590
73772,1.521005228455473,74668.0,08/31/2022,14.54,Oklahoma,84377.0,1.0,624.0,74668.0,First State Bank,Watonga,21752,OK,21752,2025-11-07 16:16:27.388590
78076,1.8145349379606306,71257.0,08/31/2022,12.96,Texas,84199.0,1.0,778.0,71257.0,Zapata National Bank,Zapata,18454,TX,18454,2025-11-07 16:16:27.388590
68776,1.5354729140251493,73536.0,07/15/2024,14.05,Nebraska,84132.0,1.0,660.0,73536.0,Siouxland Bank,South Sioux City,23270,NE,23270,2025-11-07 16:16:27.388590
67844,1.2779197247068455,74440.0,08/31/2022,13.99,Kansas,83766.0,4.0,536.0,74440.0,Integrity Bank,Fowler,13450,KS,13450,2025-11-07 16:16:27.388590
66846,2.015823671911936,72329.0,08/31/2022,23.51,Kansas,83746.0,7.0,803.0,72329.0,The Citizens State Bank and Trust Company,Council Grove,15254,KS,15254,2025-11-07 16:16:27.388590
75423,1.2625775779676522,76680.0,08/31/2022,15.97,Texas,83697.0,1.0,513.0,76680.0,The First Bank of Celeste,Celeste,3133,TX,3133,2025-11-07 16:16:27.388590
30258,1.1660083225956357,75023.0,08/31/2022,12.86,Georgia,83625.0,4.0,460.0,75023.0,First Bank of Pike,Molena,9070,GA,9070,2025-11-07 16:16:27.388590
66215,-6.122616474707958,74284.0,08/31/2022,-59.12,Kansas,83583.0,1.0,-2611.0,74284.0,Small Business Bank,Lenexa,25744,KS,25744,2025-11-07 16:16:27.388590
67839,0.7356403762202339,61141.0,,4.87,Kansas,83537.0,1.0,289.0,61141.0,The First National Bank of Dighton,Dighton,4654,KS,4654,2025-11-07 16:16:27.388590
61956,1.4875066157831696,71213.0,08/31/2022,12.34,Illinois,83510.0,2.0,623.0,71213.0,Villa Grove State Bank,Villa Grove,9273,IL,9273,2025-11-07 16:16:27.388590
78597,2.3737921514494182,73249.0,12/14/2022,19.69,Texas,83414.0,2.0,963.0,73249.0,First National Bank of South Padre Island,South Padre Island,24902,TX,24902,2025-11-07 16:16:27.388590
76859,2.232909928861625,77869.0,08/31/2022,38.09,Texas,83382.0,1.0,927.0,77869.0,Menard  Bank,Menard,3336,TX,3336,2025-11-07 16:16:27.388590
74464,0.4021134333941179,75213.0,08/31/2022,5.18,Oklahoma,83235.0,2.0,172.0,75213.0,First State Bank,Tahlequah,22448,OK,22448,2025-11-07 16:16:27.388590
62271,0.8212945499795843,73577.0,08/31/2022,11.85,Illinois,83119.0,1.0,352.0,73577.0,The Old Exchange National Bank of Okawville,Okawville,3827,IL,3827,2025-11-07 16:16:27.388590
31816,1.1010473377114816,75734.0,08/31/2022,19.31,Georgia,83089.0,1.0,451.0,75734.0,F & M Bank and Trust Company,Manchester,16916,GA,16916,2025-11-07 16:16:27.388590
56320,1.0645309625996322,75872.0,08/31/2022,13.58,Minnesota,83087.0,1.0,463.0,75872.0,State Bank of Cold Spring,Cold Spring,12444,MN,12444,2025-11-07 16:16:27.388590
31087,0.43355010838752706,70815.0,08/31/2022,2.97,Georgia,82892.0,1.0,182.0,70815.0,Bank of Hancock County,Sparta,10057,GA,10057,2025-11-07 16:16:27.388590
55923,0.07056189981832339,76905.0,08/31/2022,1.09,Minnesota,82744.0,1.0,29.0,76905.0,Root River State Bank,Chatfield,1098,MN,1098,2025-11-07 16:16:27.388590
54747,1.0790070251608097,71691.0,08/31/2022,11.85,Wisconsin,82668.0,3.0,449.0,71691.0,Independence State Bank,Independence,10741,WI,10741,2025-11-07 16:16:27.388590
56349,1.6489574179116402,68361.0,07/15/2024,18.23,Minnesota,82436.0,1.0,688.0,68361.0,Lowry State Bank,Lowry,10202,MN,10202,2025-11-07 16:16:27.388590
75901,1.068836704132177,72932.0,08/31/2022,10.14,Texas,82212.0,1.0,433.0,72932.0,"Angelina Savings Bank, SSB",Lufkin,32018,TX,32018,2025-11-07 16:16:27.388590
52354,0.3235872903475476,71302.0,07/16/2024,2.59,Iowa,82148.0,1.0,131.0,71302.0,The Watkins Savings Bank,Watkins,18071,IA,18071,2025-11-07 16:16:27.388590
67451,0.5128989377345395,70344.0,08/31/2022,6.76,Kansas,82103.0,3.0,218.0,70344.0,The First National Bank of Hope,Hope,4690,KS,4690,2025-11-07 16:16:27.388590
55741,0.52948605848635,70363.0,08/31/2022,7.56,Minnesota,82041.0,2.0,218.0,70363.0,The First National Bank of Gilbert,Gilbert,5150,MN,5150,2025-11-07 16:16:27.388590
70515,2.924815625865237,73168.0,06/18/2024,29.01,Louisiana,81977.0,3.0,1162.0,73168.0,Basile State Bank,Basile,17621,LA,17621,2025-11-07 16:16:27.388590
45318,1.0747081371327583,67014.0,08/31/2022,6.27,Ohio,81870.0,3.0,450.0,67014.0,The Covington Savings and Loan Association,Covington,28063,OH,28063,2025-11-07 16:16:27.388590
54651,1.2644319076357913,68721.0,08/31/2022,9.87,Wisconsin,81815.0,3.0,514.0,68721.0,Bank of Ontario,Ontario,21085,WI,21085,2025-11-07 16:16:27.388590
65046,1.1204979991107158,70538.0,07/15/2024,12.84,Missouri,81429.0,2.0,441.0,70538.0,Peoples Bank of Moniteau County,Jamestown,15792,MO,15792,2025-11-07 16:16:27.388590
71368,2.321180875714595,61276.0,08/31/2022,17.65,Louisiana,81419.0,2.0,965.0,61276.0,Sicily Island State Bank,Sicily Island,12722,LA,12722,2025-11-07 16:16:27.388590
55314,1.2455345419075685,74963.0,08/31/2022,16.49,Minnesota,81364.0,3.0,498.0,74963.0,CenBank,Buffalo Lake,8848,MN,8848,2025-11-07 16:16:27.388590
59412,2.0479057898631896,66325.0,08/31/2022,13.68,Montana,81337.0,1.0,844.0,66325.0,Belt Valley Bank,Belt,15362,MT,15362,2025-11-07 16:16:27.388590
63042,-2.912574308606875,73729.0,10/02/2023,-36.91,Missouri,81080.0,3.0,-1202.0,73729.0,Paramount Bank,Hazelwood,57884,MO,57884,2025-11-07 16:16:27.388590
67560,0.9869340625949559,72450.0,08/31/2022,10.63,Kansas,81017.0,1.0,406.0,72450.0,The First State Bank,Ness City,10503,KS,10503,2025-11-07 16:16:27.388590
84117,0.5651642952486439,66304.0,09/23/2025,3.25,Utah,80995.0,1.0,199.0,66304.0,Redemption Bank,Salt Lake City,21448,UT,21448,2025-11-07 16:16:27.388590
17847,-0.5491045565602881,62370.0,08/31/2022,-3.52,Pennsylvania,80941.0,1.0,-218.0,62370.0,Milton Savings Bank,Milton,28637,PA,28637,2025-11-07 16:16:27.388590
92780,0.659327040257782,63278.0,04/09/2024,4.66,California,80875.0,1.0,266.0,63278.0,Tustin Community Bank,Tustin,32908,CA,32908,2025-11-07 16:16:27.388590
56220,1.278375594196423,70065.0,07/15/2024,10.24,Minnesota,80702.0,2.0,515.0,70065.0,First Security Bank - Canby,Canby,5107,MN,5107,2025-11-07 16:16:27.388590
33143,-5.292394040691676,43386.0,10/21/2025,-8.57,Florida,80678.0,1.0,-1603.0,43386.0,BankMiami,Coral Gables,59354,FL,59354,2025-11-07 16:16:27.388590
39846,1.4375898493655854,76090.0,08/31/2022,30.47,Georgia,80459.0,1.0,575.0,76090.0,The Bank of Edison,Edison,5686,GA,5686,2025-11-07 16:16:27.388590
50465,1.6222479721900347,67429.0,07/16/2024,11.36,Iowa,80458.0,1.0,658.0,67429.0,State Savings Bank,Rake,8513,IA,8513,2025-11-07 16:16:27.388590
56216,1.85301006301787,69633.0,11/03/2006,17.97,Minnesota,80260.0,2.0,716.0,69633.0,Concorde Bank,Blomkest,9727,MN,9727,2025-11-07 16:16:27.388590
79313,1.5670415771515227,66493.0,08/31/2022,9.44,Texas,80144.0,3.0,620.0,66493.0,Citizens State Bank,Anton,16581,TX,16581,2025-11-07 16:16:27.388590
61571,0.5282061243805565,69704.0,08/31/2022,8.23,Illinois,80139.0,1.0,213.0,69704.0,Washington State Bank,Washington,16667,IL,16667,2025-11-07 16:16:27.388590
53034,0.701073545230211,56290.0,08/31/2022,5.56,Wisconsin,79601.0,1.0,277.0,56290.0,Hustisford State Bank,Hustisford,12354,WI,12354,2025-11-07 16:16:27.388590
65109,1.4667544212046877,67414.0,07/15/2024,10.45,Missouri,79333.0,2.0,572.0,67414.0,"Farmers Bank of Lohman, Missouri",Jefferson City,8268,MO,8268,2025-11-07 16:16:27.388590
68636,1.9974103105584986,65841.0,07/15/2024,14.77,Nebraska,79159.0,1.0,815.0,65841.0,Bank of Elgin,Elgin,16154,NE,16154,2025-11-07 16:16:27.388590
81057,1.498930250633095,65628.0,11/03/2006,12.2,Colorado,78979.0,2.0,585.0,65628.0,McClave State Bank,Mcclave,11261,CO,11261,2025-11-07 16:16:27.388590
66090,1.196264827122066,72769.0,08/31/2022,17.65,Kansas,78916.0,1.0,474.0,72769.0,The Farmers State Bank,Wathena,16941,KS,16941,2025-11-07 16:16:27.388590
60914,0.6752564305551396,68714.0,08/31/2022,5.76,Illinois,78883.0,1.0,263.0,68714.0,The Bank of Bourbonnais,Bourbonnais,21635,IL,21635,2025-11-07 16:16:27.388590
38555,0.7707700917462309,60385.0,08/31/2022,3.56,Tennessee,78844.0,2.0,303.0,60385.0,Highland Federal Savings and Loan Association,Crossville,31232,TN,31232,2025-11-07 16:16:27.388590
56567,0.046534474289702955,72308.0,07/15/2024,0.68,Minnesota,78683.0,1.0,18.0,72308.0,"Farmers & Merchants State Bank of New York Mills, Incorporated",New York Mills,9340,MN,9340,2025-11-07 16:16:27.388590
50158,1.4314146073066623,65866.0,09/15/2025,15.41,Iowa,78603.0,3.0,555.0,65866.0,Citizens Savings Bank,Marshalltown,14785,IA,14785,2025-11-07 16:16:27.388590
58761,0.9930276780054934,65915.0,07/15/2024,8.84,North Dakota,78570.0,3.0,376.0,65915.0,The Citizens State Bank at Mohall,Mohall,8632,ND,8632,2025-11-07 16:16:27.388590
56160,1.0448211274724248,71177.0,08/31/2022,14.36,Minnesota,78289.0,1.0,410.0,71177.0,Odin State Bank,Odin,14574,MN,14574,2025-11-07 16:16:27.388590
78584,0.3678756035459121,68399.0,08/31/2022,4.3,Texas,78286.0,2.0,144.0,68399.0,Citizens State Bank,Roma,22657,TX,22657,2025-11-07 16:16:27.388590
57625,1.162051294839345,69536.0,07/15/2024,12.07,South Dakota,78183.0,1.0,466.0,69536.0,State Bank of Eagle Butte,Eagle Butte,18145,SD,18145,2025-11-07 16:16:27.388590
44833,0.31654799691172686,62748.0,10/03/2024,2.96,Ohio,78179.0,2.0,123.0,62748.0,Galion Building and Loan Bank,Galion,32307,OH,32307,2025-11-07 16:16:27.388590
57656,1.3611461735656563,70662.0,07/15/2024,14.63,South Dakota,78157.0,2.0,523.0,70662.0,Western Dakota Bank,Timber Lake,492,SD,492,2025-11-07 16:16:27.388590
45107,0.9520143700282268,69474.0,08/31/2022,9.17,Ohio,78035.0,1.0,371.0,69474.0,The First National Bank of Blanchester,Blanchester,6530,OH,6530,2025-11-07 16:16:27.388590
51455,0.6708703441224027,65411.0,07/16/2024,4.6,Iowa,77935.0,1.0,269.0,65411.0,The First National Bank of Manning,Manning,4477,IA,4477,2025-11-07 16:16:27.388590
73096,1.2699584837777615,67032.0,08/31/2022,9.21,Oklahoma,77924.0,1.0,493.0,67032.0,Southwest Bank of Weatherford,Weatherford,4076,OK,4076,2025-11-07 16:16:27.388590
63545,0.1268685055407878,71919.0,07/15/2024,2.22,Missouri,77864.0,3.0,49.0,71919.0,farmbank,Green City,16103,MO,16103,2025-11-07 16:16:27.388590
62970,1.0723789601895861,68739.0,12/14/2022,9.57,Illinois,77777.0,3.0,405.0,68739.0,First State Bank of Olmsted,Olmsted,10437,IL,10437,2025-11-07 16:16:27.388590
61341,0.1333124215809285,64839.0,08/31/2022,3.64,Illinois,77372.0,2.0,51.0,64839.0,Marseilles Bank,Marseilles,16318,IL,16318,2025-11-07 16:16:27.388590
68456,0.8100340855927104,62532.0,07/15/2024,5.69,Nebraska,77363.0,4.0,303.0,62532.0,First Bank of Utica,Utica,14281,NE,14281,2025-11-07 16:16:27.388590
55719,0.3663314281837763,70755.0,08/31/2022,4.42,Minnesota,77266.0,3.0,144.0,70755.0,First National Bank,Chisholm,5113,MN,5113,2025-11-07 16:16:27.388590
47170,0.37429656938132766,60829.0,08/31/2022,2.31,Indiana,77198.0,1.0,144.0,60829.0,Scottsburg Building and Loan Association,Scottsburg,29910,IN,29910,2025-11-07 16:16:27.388590
62907,0.8792221797057083,69547.0,08/31/2022,9.2,Illinois,77183.0,1.0,337.0,69547.0,The First National Bank of Ava,Ava,3761,IL,3761,2025-11-07 16:16:27.388590
68771,1.5324491491522296,54535.0,07/15/2024,13.48,Nebraska,76953.0,1.0,581.0,54535.0,First State Bank,Randolph,15364,NE,15364,2025-11-07 16:16:27.388590
78355,2.0524690044844576,68858.0,08/31/2022,20.47,Texas,76947.0,1.0,804.0,68858.0,The First National Bank in Falfurrias,Falfurrias,14095,TX,14095,2025-11-07 16:16:27.388590
26170,0.3807989775328603,69213.0,01/10/2024,4.42,West Virginia,76866.0,2.0,145.0,69213.0,The Pleasants County Bank,Saint Marys,847,WV,847,2025-11-07 16:16:27.388590
66436,0.4122303880284749,66055.0,08/31/2022,3.69,Kansas,76858.0,1.0,155.0,66055.0,The Farmers State Bank,Holton,15258,KS,15258,2025-11-07 16:16:27.388590
68971,1.1993525618913683,50597.0,07/15/2024,5.0,Nebraska,76748.0,1.0,452.0,50597.0,Commercial State Bank,Republican City,1986,NE,1986,2025-11-07 16:16:27.388590
66935,2.294571077924406,64475.0,08/31/2022,17.16,Kansas,76607.0,2.0,832.0,64475.0,New Century Bank,Belleville,8108,KS,8108,2025-11-07 16:16:27.388590
53050,0.8661945714941635,66358.0,08/31/2022,6.77,Wisconsin,76570.0,1.0,327.0,66358.0,Mayville Savings Bank,Mayville,30585,WI,30585,2025-11-07 16:16:27.388590
78384,0.9744706254170031,69955.0,08/31/2022,11.96,Texas,76514.0,1.0,370.0,69955.0,First State Bank of San Diego,San Diego,17350,TX,17350,2025-11-07 16:16:27.388590
54636,0.00269624143943343,64023.0,10/03/2023,0.02,Wisconsin,76479.0,3.0,1.0,64023.0,"Park Bank, National Association",Holmen,13054,WI,13054,2025-11-07 16:16:27.388590
57013,0.24814565070802427,65918.0,07/15/2024,3.23,South Dakota,76444.0,1.0,92.0,65918.0,Farmers State Bank of Canton,Canton,11133,SD,11133,2025-11-07 16:16:27.388590
73832,1.6075725126252611,66549.0,08/31/2022,13.54,Oklahoma,76282.0,1.0,608.0,66549.0,Farmers and Merchants Bank,Arnett,13415,OK,13415,2025-11-07 16:16:27.388590
31079,0.08376524789278048,69321.0,08/31/2022,1.04,Georgia,76008.0,1.0,32.0,69321.0,Rochelle State Bank,Rochelle,16609,GA,16609,2025-11-07 16:16:27.388590
44030,-0.007969538652262463,64073.0,08/31/2022,-0.06,Ohio,75755.0,1.0,-3.0,64073.0,Conneaut Savings Bank,Conneaut,28677,OH,28677,2025-11-07 16:16:27.388590
61723,0.5401682624137418,65123.0,08/31/2022,5.06,Illinois,75460.0,3.0,200.0,65123.0,The Atlanta National Bank,Atlanta,3601,IL,3601,2025-11-07 16:16:27.388590
51301,1.237964236588721,68340.0,07/15/2024,15.92,Iowa,75369.0,3.0,474.0,68340.0,State Bank,Spencer,16151,IA,16151,2025-11-07 16:16:27.388590
62664,1.3375117952091973,64740.0,08/31/2022,10.46,Illinois,75101.0,1.0,515.0,64740.0,Mason City National Bank,Mason City,16198,IL,16198,2025-11-07 16:16:27.388590
36401,0.5831005892292741,66876.0,09/02/2022,5.9,Alabama,75019.0,1.0,222.0,66876.0,Bank of Evergreen,Evergreen,49,AL,49,2025-11-07 16:16:27.388590
92683,0.9173610580230869,62775.0,04/10/2024,5.21,California,74995.0,1.0,300.0,62775.0,"California International Bank, N.A.",Westminster,57974,CA,57974,2025-11-07 16:16:27.388590
51035,0.9098432153161414,65317.0,07/15/2024,8.13,Iowa,74881.0,1.0,339.0,65317.0,The Farmers State Bank,Marcus,8503,IA,8503,2025-11-07 16:16:27.388590
56553,1.6711704649210988,61121.0,07/15/2024,18.84,Minnesota,74843.0,2.0,604.0,61121.0,Vantage Bank,Kent,9733,MN,9733,2025-11-07 16:16:27.388590
78839,1.4025613129022534,64834.0,08/31/2022,11.58,Texas,74734.0,2.0,535.0,64834.0,Zavala County Bank,Crystal City,15105,TX,15105,2025-11-07 16:16:27.388590
81082,-0.27774439503798953,61375.0,08/31/2022,-2.04,Colorado,74655.0,1.0,-104.0,61375.0,Century Savings and Loan Association,Trinidad,28860,CO,28860,2025-11-07 16:16:27.388590
56176,1.023966564357082,60858.0,08/31/2022,7.54,Minnesota,74493.0,2.0,392.0,60858.0,Farmers State Bank of Trimont,Trimont,1929,MN,1929,2025-11-07 16:16:27.388590
67349,2.0666550058528315,68608.0,08/31/2022,27.49,Kansas,74473.0,4.0,768.0,68608.0,"The Howard State Bank, Howard, Kansas",Howard,4693,KS,4693,2025-11-07 16:16:27.388590
38725,0.5801639193295883,59895.0,01/18/2023,3.1,Mississippi,74451.0,1.0,210.0,59895.0,Genesis Bank,Benoit,15817,MS,15817,2025-11-07 16:16:27.388590
68017,1.206896551724138,63041.0,07/15/2024,10.82,Nebraska,74404.0,1.0,455.0,63041.0,CerescoBank,Ceresco,1993,NE,1993,2025-11-07 16:16:27.388590
48009,-2.8727949718796637,51606.0,06/27/2023,-9.09,Michigan,74374.0,1.0,-985.0,51606.0,Community Unity Bank,Birmingham,59305,MI,59305,2025-11-07 16:16:27.388590
73014,1.0638148962080598,67565.0,12/14/2022,12.66,Oklahoma,74332.0,2.0,380.0,67565.0,AllNations Bank,Calumet,4051,OK,4051,2025-11-07 16:16:27.388590
68629,1.2581856637336117,64071.0,07/15/2024,12.95,Nebraska,73972.0,1.0,464.0,64071.0,Clarkson Bank,Clarkson,14581,NE,14581,2025-11-07 16:16:27.388590
71826,0.431276400909816,64617.0,08/31/2022,3.37,Arkansas,73614.0,2.0,146.0,64617.0,COMMUNITY STATE BANK,Bradley,5619,AR,5619,2025-11-07 16:16:27.388590
41004,0.8383629156101567,62405.0,08/31/2022,8.51,Kentucky,73445.0,2.0,313.0,62405.0,The First National Bank of Brooksville,Brooksville,2682,KY,2682,2025-11-07 16:16:27.388590
79322,2.1628702560574506,60460.0,08/31/2022,12.5,Texas,73302.0,1.0,765.0,60460.0,Citizens National Bank of Crosbyton,Crosbyton,3158,TX,3158,2025-11-07 16:16:27.388590
64739,0.6309837610456303,66451.0,08/31/2022,9.59,Missouri,73175.0,4.0,231.0,66451.0,Sherwood Community Bank,Creighton,1612,MO,1612,2025-11-07 16:16:27.388590
79521,0.6623118225840156,64415.0,08/31/2022,6.08,Texas,73137.0,2.0,243.0,64415.0,Haskell National Bank,Haskell,14399,TX,14399,2025-11-07 16:16:27.388590
75080,1.7153819064741536,59306.0,08/31/2022,10.65,Texas,72903.0,1.0,617.0,59306.0,Pavillion Bank,Richardson,24303,TX,24303,2025-11-07 16:16:27.388590
61062,0.19016821159199274,65576.0,08/31/2022,2.05,Illinois,72814.0,2.0,69.0,65576.0,The State Bank of Pearl City,Pearl City,16344,IL,16344,2025-11-07 16:16:27.388590
