filer_cik,filing_date,issuer_name,cusip,value,shares,relationship_type,is_synthetic
0000315066,2024-09-17,Company_0000064040,53336390,939626225.2048382,3154896,institutional_holding,True
0001067983,2024-04-02,Company_0000891478,45896093,407936306.6398772,4303977,institutional_holding,True
0001067983,2024-11-24,Company_0000217410,99416133,519141070.36829036,1332888,institutional_holding,True
0001364742,2024-02-08,Company_0000804328,70380599,447170465.665901,6892554,institutional_holding,True
0001067983,2024-06-28,Company_0000067088,95323017,678922004.3712932,5546862,institutional_holding,True
0001364742,2024-11-09,Company_0001707925,86054652,572858108.5441496,8529491,institutional_holding,True
0001364742,2024-10-28,Company_0000070858,65558561,777803863.9968113,9920387,institutional_holding,True
0001364742,2024-11-15,Company_0000732717,31514878,778571631.2967771,7548068,institutional_holding,True
0001067983,2024-07-03,Company_0000310158,60855147,870967522.2098541,180041,institutional_holding,True
0001364742,2024-11-10,Company_0000310158,45614696,998160350.6743499,8552768,institutional_holding,True
0001364742,2024-12-17,Company_0001413329,43388157,142562694.4769587,9039027,institutional_holding,True
0001364742,2024-10-19,Company_0000858877,90363810,254536202.05148086,3740652,institutional_holding,True
0001067983,2024-09-14,Company_0001018724,56442445,813852476.176259,6754557,institutional_holding,True
0001067983,2024-05-02,Company_0001326801,98056249,597088473.7504529,9034440,institutional_holding,True
0000315066,2024-10-13,Company_0001373715,17763891,66654553.6411113,9428065,institutional_holding,True
0001364742,2024-02-12,Company_0001341439,40294865,79240892.76929672,2369214,institutional_holding,True
0000315066,2024-12-25,Company_0002070829,40380392,398085690.9228292,9300123,institutional_holding,True
0001067983,2024-08-19,Company_0001751008,31255415,274227941.1789975,4047897,institutional_holding,True
0001067983,2024-11-13,Company_0000104169,86071803,742608750.0800387,9772694,institutional_holding,True
0001364742,2024-11-23,Company_0000050863,85377204,693466245.6848302,7895175,institutional_holding,True
0001364742,2024-04-03,Company_0000310764,30249931,232465531.01556143,8627926,institutional_holding,True
0001067983,2024-06-27,Company_0000080424,33618006,125294989.23485693,7569891,institutional_holding,True
0001067983,2024-12-16,Company_0000354950,92841520,478147063.79482985,9606779,institutional_holding,True
0000315066,2024-07-03,Company_0000723125,76833370,326339520.30474716,5320433,institutional_holding,True
0000315066,2024-03-06,Company_0000059478,34026805,234368822.2206088,9620314,institutional_holding,True
0000315066,2024-12-19,Company_0000313838,19207368,935236394.9555712,9327358,institutional_holding,True
0000315066,2024-03-22,Company_0000097476,71700430,394443366.36199373,168597,institutional_holding,True
0000315066,2024-11-28,Company_0000097745,25427175,75924651.07336989,1167492,institutional_holding,True
0000315066,2024-02-26,Company_0001075531,93146042,587367853.7028834,1621835,institutional_holding,True
0001364742,2024-11-19,Company_0001341439,51680227,433538932.3580606,6812379,institutional_holding,True
0001067983,2024-02-18,Company_0000104169,42723405,776772031.5891086,1976128,institutional_holding,True
0000315066,2024-09-09,Company_0000885725,22404555,402507342.8787169,7095503,institutional_holding,True
0000315066,2024-06-14,Company_0000104169,88467331,877234871.1141418,7679662,institutional_holding,True
0000315066,2024-11-24,Company_0001000275,46200620,443425927.9779522,1750696,institutional_holding,True
0001364742,2024-06-21,Company_0001413329,85382999,260079750.76524004,5065178,institutional_holding,True
0001067983,2024-09-17,Company_0000200406,70201632,601087030.2250483,7371785,institutional_holding,True
0001067983,2024-03-11,Company_0000109198,81861105,398838886.9236195,1581690,institutional_holding,True
0000315066,2024-10-10,Company_0000101829,83634928,486880073.1805335,8246014,institutional_holding,True
0001364742,2024-11-05,Company_0002012383,30808083,337727234.7607113,5884016,institutional_holding,True
0001364742,2024-01-16,Company_0001089113,30102906,375775698.60022515,5061163,institutional_holding,True
0001067983,2024-11-25,Company_0001144967,55316408,284728498.5757537,431770,institutional_holding,True
0001364742,2024-04-24,Company_0001737806,71327149,941198300.1209669,4208430,institutional_holding,True
0001364742,2024-11-20,Company_0000753308,25260856,326939633.20368546,889138,institutional_holding,True
0000315066,2024-08-18,Company_0000050863,88446200,333301127.83710134,1464753,institutional_holding,True
0001364742,2024-10-23,Company_0000059478,24683338,411878602.7531127,5993743,institutional_holding,True
0001067983,2024-08-17,Company_0001403161,51400329,28786300.612395573,1419039,institutional_holding,True
0000315066,2024-06-02,Company_0001594805,44604853,799258429.0746003,5853491,institutional_holding,True
0001067983,2024-01-06,Company_0000072971,97074790,784874931.8309236,9525126,institutional_holding,True
0001364742,2024-11-01,Company_0001306965,58506077,790471173.0401566,6838050,institutional_holding,True
0001067983,2024-02-19,Company_0000731766,85585092,939206139.9117489,3886360,institutional_holding,True
0001067983,2024-12-08,Company_0000804328,48046126,552464053.7154961,7208777,institutional_holding,True
0000315066,2024-12-28,Company_0001707925,85411793,477826018.07184094,9674429,institutional_holding,True
0000315066,2024-12-01,Company_0001065280,26358036,988212315.7332816,6779590,institutional_holding,True
0001364742,2024-08-11,Company_0000753308,10967352,369127285.15909785,452704,institutional_holding,True
0000315066,2024-09-12,Company_0000001800,43580386,591543086.5663458,6382738,institutional_holding,True
0000315066,2024-11-20,Company_0000937966,94589006,185878205.44734564,5097491,institutional_holding,True
0001364742,2024-05-11,Company_0000310764,55558576,622460619.8127967,9246862,institutional_holding,True
0001364742,2024-09-18,Company_0000072971,18029906,790559049.1850935,2866573,institutional_holding,True
0000315066,2024-08-04,Company_0001318605,58351266,863205392.4952365,3936224,institutional_holding,True
0000315066,2024-10-23,Company_0000831001,33862630,290372176.37906146,236988,institutional_holding,True
0001364742,2024-01-04,Company_0000896878,17140988,887904068.4699345,7551861,institutional_holding,True
0001067983,2024-09-12,Company_0001089113,80353798,809293896.4283029,2637653,institutional_holding,True
0000315066,2024-05-03,Company_0001306965,44639110,494553046.76929885,5745591,institutional_holding,True
0001364742,2024-12-16,Company_0000051143,94407522,502915696.0574018,5369412,institutional_holding,True
0000315066,2024-12-27,Company_0000891478,54248043,144361815.67736098,6975204,institutional_holding,True
0001067983,2024-12-24,Company_0000937966,35786208,127724968.36079155,316583,institutional_holding,True
0001364742,2024-09-22,Company_0000858877,10995271,967894155.0609869,2156067,institutional_holding,True
0001364742,2024-02-18,Company_0000093410,27819993,452265274.4539324,598700,institutional_holding,True
0001067983,2024-11-13,Company_0001577552,61729360,236667790.57441196,9681555,institutional_holding,True
0001067983,2024-07-22,Company_0001596532,97270792,876437850.106713,8585879,institutional_holding,True
0001364742,2024-03-02,Company_0000101829,63709997,157826666.9398281,4738390,institutional_holding,True
0001067983,2024-01-18,Company_0000077476,70333276,723285742.9588418,3153291,institutional_holding,True
0000315066,2024-07-18,Company_0001326801,91042869,707807498.1829001,2862758,institutional_holding,True
0001067983,2024-07-07,Company_0001067839,78360976,462232005.11218345,2154812,institutional_holding,True
0001067983,2024-05-25,Company_0000831001,52618393,671316581.4937912,97438,institutional_holding,True
0001067983,2024-08-22,Company_0001551152,38264553,958611018.1624284,4857844,institutional_holding,True
0001067983,2024-05-23,Company_0000313838,14737000,789530228.0788684,9008498,institutional_holding,True
0000315066,2024-09-20,Company_0001467373,75338354,798457702.4728386,3761239,institutional_holding,True
0001364742,2024-07-04,Company_0001413329,40842223,537904115.0438957,7837036,institutional_holding,True
0001364742,2024-09-09,Company_0000072971,62189572,157260992.8358121,2515873,institutional_holding,True
0000315066,2024-07-01,Company_0000820313,20197696,166436185.83568525,9136675,institutional_holding,True
0000315066,2024-01-02,Company_0000021344,36554558,436549218.04311156,8331579,institutional_holding,True
0001067983,2024-05-26,Company_0000316709,53389463,726726650.7552574,8446647,institutional_holding,True
0001067983,2024-02-26,Company_0001094517,90133943,86877587.09882267,793121,institutional_holding,True
0000315066,2024-10-11,Company_0000353278,32366715,13851493.308270806,5082311,institutional_holding,True
0000315066,2024-12-19,Company_0001652044,82005237,501640201.7226138,6746093,institutional_holding,True
0001067983,2024-07-27,Company_0001067839,79655877,751712611.9813963,8286702,institutional_holding,True
0001364742,2024-07-26,Company_0000796343,24468152,893571550.2292293,3660350,institutional_holding,True
0001364742,2024-07-19,Company_0000077476,22370249,777735347.6201183,9099763,institutional_holding,True
0001067983,2024-03-28,Company_0001973239,18992143,711313562.5431849,8170217,institutional_holding,True
0001067983,2024-06-01,Company_0001730168,88205906,561273847.960324,8057496,institutional_holding,True
0001364742,2024-07-16,Company_0000021344,27864541,793305033.1656644,9208417,institutional_holding,True
0001067983,2024-09-25,Company_0000316709,27389156,164345940.26146758,1494211,institutional_holding,True
0000315066,2024-03-28,Company_0000937966,51295750,111267898.74194355,5499546,institutional_holding,True
0001364742,2024-06-17,Company_0000885725,53959949,76348416.3993358,3944348,institutional_holding,True
0000315066,2024-06-16,Company_0000796343,65642069,907914914.5524644,6634541,institutional_holding,True
0001067983,2024-03-04,Company_0001075531,14591521,547263944.3690728,8091209,institutional_holding,True
0001067983,2024-02-17,Company_0000896878,69569713,962063945.6280977,2372392,institutional_holding,True
0000315066,2024-07-27,Company_0000796343,17632782,746090838.7513757,2571559,institutional_holding,True
0001364742,2024-06-19,Company_0000104169,87709978,774474327.19816,6061384,institutional_holding,True
0000315066,2024-10-08,Company_0001737806,37077534,581056869.4509703,5387676,institutional_holding,True
0001067983,2024-12-12,Company_0000067088,55586077,464744719.0830625,8179861,institutional_holding,True
0001067983,2024-02-04,Company_0001744489,39047448,306899366.6553417,7179879,institutional_holding,True
0000315066,2024-10-01,Company_0000093410,71963563,871831420.6721625,6919475,institutional_holding,True
0001067983,2024-06-08,Company_0001403161,29916164,917627276.0361847,2571997,institutional_holding,True
0001067983,2024-09-23,Company_0000946770,22066172,264804897.6642766,4670110,institutional_holding,True
0001364742,2024-01-10,Company_0000040545,32284053,87649447.65586701,6609626,institutional_holding,True
0000315066,2024-02-08,Company_0001000275,18612460,501316215.9600135,6880126,institutional_holding,True
0001364742,2024-05-18,Company_0001467373,53164212,629083427.5457028,9996825,institutional_holding,True
0001364742,2024-04-20,Company_0000723125,90285916,489143042.9487572,4749523,institutional_holding,True
0001067983,2024-04-09,Company_0000001800,91136568,833854555.2045534,730377,institutional_holding,True
0001067983,2024-03-20,Company_0001996810,54045649,929576814.3536599,8301299,institutional_holding,True
0001067983,2024-08-06,Company_0002070829,12581514,650418857.977324,245997,institutional_holding,True
0001364742,2024-03-02,Company_0000077476,45266206,993631491.8843161,3355886,institutional_holding,True
0001364742,2024-02-28,Company_0001089113,27652894,911639302.9781786,8291524,institutional_holding,True
0000315066,2024-01-11,Company_0001467373,69463744,603182484.0001701,8266657,institutional_holding,True
0000315066,2024-01-05,Company_0000320193,35276586,369494446.26823974,5487103,institutional_holding,True
0001067983,2024-12-28,Company_0001543151,73598160,661224089.3081287,3017417,institutional_holding,True
0001067983,2024-08-05,Company_0000104169,45453687,607142361.6354669,3359782,institutional_holding,True
0001364742,2024-08-17,Company_0001067983,96515921,3105747.157804366,1330104,institutional_holding,True
0001067983,2024-01-17,Company_0000067088,93845403,309519540.69345737,2125654,institutional_holding,True
0001364742,2024-03-28,Company_0000946770,49339556,813680851.7288805,5779954,institutional_holding,True
0001364742,2024-06-14,Company_0001144967,39256154,590884829.185786,2825083,institutional_holding,True
0001364742,2024-01-16,Company_0001035267,84831183,498978136.2715885,7817533,institutional_holding,True
0001364742,2024-05-27,Company_0000353278,44886397,688593531.115233,3627432,institutional_holding,True
0001364742,2024-01-12,Company_0001373715,91214432,405484741.65607065,9546046,institutional_holding,True
