owner_cik,owned_ticker,owned_company_name,ownership_value,shares_held,filing_date,relationship_type,network_layer,is_synthetic
0001067983,UNK_675,Company_0001075531,691986418.0456624,9646020,2024-06-09,equity_ownership,ownership,
0000315066,UNK_599,Company_0000732717,830165220.216199,1004997,2024-01-04,equity_ownership,ownership,
0001364742,UNK_883,Company_0000895421,334798128.957334,5859826,2024-06-04,equity_ownership,ownership,
0000315066,UNK_189,Company_0001973239,173658069.26869506,9050293,2024-08-19,equity_ownership,ownership,
0001364742,UNK_849,Company_0000310158,919377886.020359,308845,2024-05-06,equity_ownership,ownership,
0001364742,UNK_549,Company_0000354950,326140585.60433584,2990305,2024-08-20,equity_ownership,ownership,
0001067983,UNK_960,Company_0000097745,368320404.5744703,6119192,2024-06-05,equity_ownership,ownership,
0001364742,UNK_635,Company_0001114448,898723846.7379766,5527560,2024-06-01,equity_ownership,ownership,
0001067983,UNK_381,Company_0000021344,93760081.40424486,7380980,2024-06-17,equity_ownership,ownership,
0001067983,UNK_777,Company_0000019617,670404257.2383078,8575348,2024-08-03,equity_ownership,ownership,
0001364742,UNK_301,Company_0001094517,4843437.118051179,9598278,2024-09-04,equity_ownership,ownership,
0001364742,UNK_334,Company_0000820313,150286758.67716792,9496174,2024-02-21,equity_ownership,ownership,
0000315066,UNK_615,Company_0000109198,866224410.1056228,5003348,2024-04-17,equity_ownership,ownership,
0001067983,UNK_101,Company_0000753308,37077645.825167626,2213832,2024-02-12,equity_ownership,ownership,
0000315066,UNK_668,Company_0000080424,627727983.2509128,7474334,2024-08-07,equity_ownership,ownership,
0001067983,UNK_609,Company_0001283699,227698895.87018603,2835473,2024-12-18,equity_ownership,ownership,
0001364742,UNK_36,Company_0000946770,867254901.0550556,656551,2024-12-03,equity_ownership,ownership,
0001364742,UNK_965,Company_0001594805,182541621.7441194,951589,2024-04-25,equity_ownership,ownership,
0000315066,UNK_835,Company_0001141391,352159962.78535163,3104879,2024-08-12,equity_ownership,ownership,
0000315066,UNK_608,Company_0000004962,48006436.893294,62943,2024-03-12,equity_ownership,ownership,
0001067983,UNK_701,Company_0000080424,684907615.4621967,6948869,2024-02-13,equity_ownership,ownership,
0001067983,UNK_916,Company_0000937966,924926015.7012296,3722830,2024-12-13,equity_ownership,ownership,
0001067983,UNK_158,Company_0001000184,751932273.6700548,673193,2024-10-26,equity_ownership,ownership,
0000315066,UNK_720,Company_0000820313,899208049.9370624,8647001,2024-12-12,equity_ownership,ownership,
0001067983,UNK_754,Company_0000018230,665719596.460644,8854368,2024-04-20,equity_ownership,ownership,
0000315066,UNK_226,Company_0000006951,835316705.1654339,4868420,2024-03-28,equity_ownership,ownership,
0001067983,UNK_47,Company_0000891478,742363665.7424588,9424016,2024-04-25,equity_ownership,ownership,
0001364742,UNK_335,Company_0000891478,528926111.4142096,5405268,2024-07-10,equity_ownership,ownership,
0001364742,UNK_308,Company_0000732712,881613725.3630866,812008,2024-09-01,equity_ownership,ownership,
0000315066,UNK_880,Company_0000006951,234857682.08136573,595143,2024-10-16,equity_ownership,ownership,
0000315066,UNK_952,Company_0001751008,298722477.196644,8800562,2024-02-18,equity_ownership,ownership,
0000315066,UNK_249,Company_0000002488,985732974.8266388,9947080,2024-12-07,equity_ownership,ownership,
0001364742,UNK_47,Company_0000753308,931829870.5097306,1148361,2024-07-17,equity_ownership,ownership,
0000315066,UNK_506,Company_0000217410,58419189.97418247,3510194,2024-01-09,equity_ownership,ownership,
0000315066,UNK_99,Company_0000001800,918626766.5935553,2445241,2024-04-01,equity_ownership,ownership,
0000315066,UNK_789,Company_0000006951,28278794.000944458,7986472,2024-01-28,equity_ownership,ownership,
0001364742,UNK_780,Company_0000320193,417995844.92024946,2831488,2024-07-23,equity_ownership,ownership,
0001067983,UNK_184,Company_0000937966,533281339.6253248,322581,2024-01-26,equity_ownership,ownership,
0001067983,UNK_497,Company_0000820313,34584798.0892251,8302265,2024-09-13,equity_ownership,ownership,
0001067983,UNK_280,Company_0001000184,274406582.1956393,6440976,2024-06-04,equity_ownership,ownership,
0001364742,UNK_281,Company_0002070829,257255216.28505304,2972414,2024-06-28,equity_ownership,ownership,
0000315066,UNK_141,Company_0000789019,13750410.42080365,5410358,2024-04-22,equity_ownership,ownership,
0000315066,UNK_841,Company_0000067088,296730898.224029,1937346,2024-01-17,equity_ownership,ownership,
0001067983,UNK_936,Company_0000820313,558239669.3662232,6872157,2024-01-24,equity_ownership,ownership,
0001067983,UNK_889,Company_0001744489,517408618.47494376,7445557,2024-10-15,equity_ownership,ownership,
0001067983,UNK_996,Company_0001089113,721714151.8493321,4499376,2024-04-23,equity_ownership,ownership,
0001067983,UNK_75,Company_0002012383,574742457.7830483,8019289,2024-10-13,equity_ownership,ownership,
0001364742,UNK_903,Company_0001543151,86684802.35127224,1293517,2024-09-22,equity_ownership,ownership,
0001067983,UNK_508,Company_0001973239,669631715.6958555,1960705,2024-09-17,equity_ownership,ownership,
0001364742,UNK_221,Company_0000732712,536008174.50013596,309658,2024-03-13,equity_ownership,ownership,
0001067983,UNK_673,Company_0000002488,729370413.3880134,3659193,2024-01-06,equity_ownership,ownership,
0001364742,UNK_992,Company_0000006951,272966182.1324047,7317259,2024-07-11,equity_ownership,ownership,
0000315066,UNK_319,Company_0000097476,615836618.1178695,1846192,2024-06-11,equity_ownership,ownership,
0001067983,UNK_918,Company_0000217410,689263173.3223559,9960977,2024-05-09,equity_ownership,ownership,
0000315066,UNK_414,Company_0000885725,469346902.3298408,5052109,2024-04-05,equity_ownership,ownership,
0000315066,UNK_204,Company_0001018724,891591498.5768727,6202263,2024-07-11,equity_ownership,ownership,
0001067983,UNK_584,Company_0000067088,981450398.4040407,7730562,2024-07-15,equity_ownership,ownership,
0001364742,UNK_251,Company_0001035267,940688938.2399853,6952704,2024-09-21,equity_ownership,ownership,
0000315066,UNK_239,Company_0000885725,771254428.1149265,421286,2024-11-15,equity_ownership,ownership,
0001364742,UNK_768,Company_0000018230,156210783.4847554,8476063,2024-04-26,equity_ownership,ownership,
0001364742,UNK_460,Company_0001000275,18237447.736609094,2560161,2024-11-13,equity_ownership,ownership,
0001364742,UNK_586,Company_0000886982,282056916.48327297,5682893,2024-04-22,equity_ownership,ownership,
0001067983,UNK_530,Company_0001321655,667517818.200514,3424853,2024-10-26,equity_ownership,ownership,
0001364742,UNK_317,Company_0001467373,258339370.68276122,2169376,2024-03-12,equity_ownership,ownership,
0001067983,UNK_1,Company_0000019617,285542133.8791048,8485366,2024-01-24,equity_ownership,ownership,
0001364742,UNK_871,Company_0001075531,806145803.5987103,1681722,2024-07-13,equity_ownership,ownership,
0001067983,UNK_319,Company_0000034088,158072934.25961742,7253308,2024-04-05,equity_ownership,ownership,
0001364742,UNK_437,Company_0001018724,898163178.1902305,7087466,2024-01-19,equity_ownership,ownership,
0001364742,UNK_863,Company_0000021344,604535634.6179909,9320191,2024-04-25,equity_ownership,ownership,
0001067983,UNK_162,Company_0002012383,468251214.7738405,1378593,2024-12-17,equity_ownership,ownership,
0001067983,UNK_822,Company_0000063908,571980742.2968988,9953885,2024-03-23,equity_ownership,ownership,
0001364742,UNK_357,Company_0000002488,514466680.9007107,5285837,2024-02-20,equity_ownership,ownership,
0001364742,UNK_186,Company_0000354950,801638997.4721314,2346930,2024-11-14,equity_ownership,ownership,
0001364742,UNK_581,Company_0001403161,63950385.31037487,776608,2024-06-03,equity_ownership,ownership,
0001067983,UNK_599,Company_0000101829,100124770.74685201,9662291,2024-09-05,equity_ownership,ownership,
0000315066,UNK_855,Company_0000895421,16942508.592456352,8423979,2024-07-02,equity_ownership,ownership,
0000315066,UNK_434,Company_0000217410,565320664.9282203,4618604,2024-02-12,equity_ownership,ownership,
0000315066,UNK_865,Company_0001075531,53221846.90818947,191439,2024-10-17,equity_ownership,ownership,
0000315066,UNK_761,Company_0001393818,466078999.8892451,3934557,2024-07-28,equity_ownership,ownership,
0000315066,UNK_850,Company_0001577552,186944138.7214545,5027790,2024-06-14,equity_ownership,ownership,
0000315066,UNK_109,Company_0001393818,482282325.0504561,2245040,2024-02-10,equity_ownership,ownership,
0000315066,UNK_82,Company_0000001800,928946787.9593301,9682642,2024-09-14,equity_ownership,ownership,
0000315066,UNK_411,Company_0000021344,184319605.0008914,9586724,2024-09-01,equity_ownership,ownership,
0001067983,UNK_186,Company_0000895421,661544839.9920805,5655340,2024-01-02,equity_ownership,ownership,
0001364742,UNK_778,Company_0000723125,721498742.3769255,9671269,2024-06-05,equity_ownership,ownership,
0001067983,UNK_517,Company_0001094517,607846768.6495781,7513322,2024-11-07,equity_ownership,ownership,
0001067983,UNK_164,Company_0001730168,774771639.0590491,2542944,2024-01-07,equity_ownership,ownership,
0001067983,UNK_48,Company_0001035267,187739029.12598228,6554672,2024-03-07,equity_ownership,ownership,
0000315066,UNK_286,Company_0000811809,142936761.7895258,7205074,2024-07-01,equity_ownership,ownership,
0001364742,UNK_279,Company_0001996810,115300413.00843084,6715847,2024-11-14,equity_ownership,ownership,
0001364742,UNK_346,Company_0000002488,63948862.8299136,154957,2024-01-21,equity_ownership,ownership,
0000315066,UNK_859,Company_0000070858,835387944.743742,956599,2024-01-26,equity_ownership,ownership,
0001067983,UNK_75,Company_0001018724,711522142.8899022,1423980,2024-03-08,equity_ownership,ownership,
0001067983,UNK_483,Company_0002012383,898941635.4481132,8229992,2024-02-13,equity_ownership,ownership,
0001364742,UNK_689,Company_0001000184,380896893.5258495,1918719,2024-02-14,equity_ownership,ownership,
0000315066,UNK_706,Company_0000909832,251929174.5014073,5653284,2024-09-04,equity_ownership,ownership,
0000315066,UNK_94,Company_0000891478,145965803.19161415,2144142,2024-01-17,equity_ownership,ownership,
0001364742,UNK_935,Company_0000886982,22449421.385387078,385167,2024-05-11,equity_ownership,ownership,
0001364742,UNK_678,Company_0001467373,220704152.96578473,4791967,2024-12-03,equity_ownership,ownership,
0001067983,UNK_249,Company_0000354950,509639595.6306695,580774,2024-12-01,equity_ownership,ownership,
0000315066,UNK_46,Company_0000034088,6923960.287586366,2360587,2024-10-18,equity_ownership,ownership,
0001364742,UNK_643,Company_0000789019,658075319.5582176,9587470,2024-04-05,equity_ownership,ownership,
0000315066,UNK_47,Company_0001973239,256160935.8468067,9947998,2024-08-18,equity_ownership,ownership,
0000315066,UNK_864,Company_0001594805,140265010.25824627,7729711,2024-03-01,equity_ownership,ownership,
0001067983,UNK_484,Company_0000021344,495001759.9514811,5969012,2024-06-06,equity_ownership,ownership,
0000315066,UNK_108,Company_0000820313,619286631.6816926,8807691,2024-10-09,equity_ownership,ownership,
0000315066,UNK_268,Company_0000895421,412393982.6979197,1005908,2024-01-25,equity_ownership,ownership,
0000315066,UNK_491,Company_0001306965,786996983.301543,3546568,2024-01-14,equity_ownership,ownership,
0000315066,UNK_794,Company_0001089113,835818671.0006597,9026904,2024-10-11,equity_ownership,ownership,
0000315066,UNK_635,Company_0000885725,150907986.8685107,1297231,2024-12-21,equity_ownership,ownership,
0001067983,UNK_780,Company_0001707925,178375846.40049532,4291122,2024-09-07,equity_ownership,ownership,
0001067983,UNK_408,Company_0000064040,814951041.1307523,4279486,2024-10-17,equity_ownership,ownership,
0001364742,UNK_196,Company_0000313838,453135481.58117014,4642459,2024-08-19,equity_ownership,ownership,
0001067983,UNK_1,Company_0001094517,640594803.4039211,8442698,2024-03-28,equity_ownership,ownership,
0001364742,UNK_715,Company_0001108524,471902476.6289556,2076601,2024-11-19,equity_ownership,ownership,
0000315066,UNK_340,Company_0000093410,904480505.8245727,5549719,2024-08-22,equity_ownership,ownership,
0001364742,UNK_28,Company_0000034088,594216314.2860515,9795901,2024-10-19,equity_ownership,ownership,
0001067983,UNK_187,Company_0001065280,804889325.0618328,7804540,2024-07-11,equity_ownership,ownership,
0000315066,UNK_210,Company_0000064040,123444429.82445708,4231054,2024-07-14,equity_ownership,ownership,
0001067983,UNK_812,Company_0001144967,97701313.59217365,592256,2024-07-16,equity_ownership,ownership,
0001364742,UNK_67,Company_0000885725,74505415.56226356,5422240,2024-10-22,equity_ownership,ownership,
0001067983,UNK_809,Company_0001065280,790583761.4719489,8120018,2024-07-16,equity_ownership,ownership,
0001364742,UNK_129,Company_0000318154,286787261.31322426,2859790,2024-11-21,equity_ownership,ownership,
0000315066,UNK_226,Company_0000732712,973814945.8864146,3020474,2024-03-18,equity_ownership,ownership,
0001364742,UNK_496,Company_0000707549,232609003.20236683,3279232,2024-11-26,equity_ownership,ownership,
0001067983,UNK_522,Company_0000891478,332632873.405448,6393252,2024-05-12,equity_ownership,ownership,
0001067983,UNK_57,Company_0000006951,941540942.8455023,2625939,2024-09-08,equity_ownership,ownership,
0000315066,UNK_781,Company_0001018724,302697376.2641486,7284157,2024-03-22,equity_ownership,ownership,
0001364742,UNK_204,Company_0001577552,667576466.3455719,678699,2024-01-17,equity_ownership,ownership,
0001364742,UNK_986,Company_0000354950,331250420.80026144,9956132,2024-06-06,equity_ownership,ownership,
0001067983,UNK_100,Company_0000002488,736487256.3922135,9899004,2024-07-20,equity_ownership,ownership,
0001067983,UNK_635,Company_0001467373,667534908.2534422,689556,2024-09-28,equity_ownership,ownership,
0000315066,UNK_668,Company_0001067983,165945491.9124517,2274494,2024-05-24,equity_ownership,ownership,
0001364742,UNK_436,Company_0000896878,121608870.2994597,3483666,2024-10-17,equity_ownership,ownership,
0001067983,UNK_766,Company_0000896878,58629087.69955667,8102308,2024-08-07,equity_ownership,ownership,
0001364742,UNK_719,Company_0001341439,574241589.5205044,1594781,2024-10-10,equity_ownership,ownership,
0000315066,UNK_147,Company_0000040545,391965224.46813554,5588058,2024-12-01,equity_ownership,ownership,
0000315066,UNK_577,Company_0000946770,459406248.47931004,630763,2024-04-17,equity_ownership,ownership,
0001067983,UNK_697,Company_0000002488,906129110.9404598,6656604,2024-07-15,equity_ownership,ownership,
0000315066,UNK_85,Company_0000820313,582330274.3978256,5460639,2024-06-26,equity_ownership,ownership,
0001364742,UNK_842,Company_0000104169,189878161.9903361,8776082,2024-01-08,equity_ownership,ownership,
0001364742,UNK_183,Company_0001577552,920368026.2146409,6459100,2024-08-13,equity_ownership,ownership,
0000315066,UNK_682,Company_0001730168,907411086.5411326,4541740,2024-05-03,equity_ownership,ownership,
0000315066,UNK_330,Company_0001075531,563332277.105158,2532187,2024-07-14,equity_ownership,ownership,
0000315066,UNK_640,Company_0000070858,427960061.8519599,1669832,2024-09-25,equity_ownership,ownership,
0001067983,UNK_283,Company_0000884394,726747214.9590423,2771059,2024-12-11,equity_ownership,ownership,
0001067983,UNK_87,Company_0000831001,405628965.3448323,8871582,2024-12-22,equity_ownership,ownership,
0001364742,UNK_604,Company_0000707549,926031469.4226283,7045062,2024-06-19,equity_ownership,ownership,
0001067983,UNK_929,Company_0000891478,196249787.71014515,535534,2024-11-18,equity_ownership,ownership,
0001364742,UNK_720,Company_0000021344,668881212.0696625,9243175,2024-04-18,equity_ownership,ownership,
0001067983,UNK_947,Company_0000067088,251102645.85439244,999198,2024-08-18,equity_ownership,ownership,
0001067983,UNK_226,Company_0001341439,926476640.8220158,5450100,2024-03-23,equity_ownership,ownership,
0001364742,UNK_770,Company_0001089113,103900088.80589254,5146337,2024-11-20,equity_ownership,ownership,
0001364742,UNK_283,Company_0000318154,702865069.6167806,1629283,2024-10-05,equity_ownership,ownership,
0000315066,UNK_43,Company_0001707925,461543299.6865009,985770,2024-08-16,equity_ownership,ownership,
0001364742,UNK_795,Company_0000040545,137039019.58907092,3261191,2024-08-23,equity_ownership,ownership,
0001067983,UNK_431,Company_0000200406,30525178.928868387,3669795,2024-12-14,equity_ownership,ownership,
0000315066,UNK_196,Company_0000731766,136405575.3532769,6553335,2024-08-19,equity_ownership,ownership,
0001067983,UNK_963,Company_0001075531,446183056.16748565,1674277,2024-12-26,equity_ownership,ownership,
